store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
433,6,461,1,0,0,0,4508.9365
733,6,3212,1,0,0,0,16300.703
590,2,342,1,1,0,0,4119.8228
171,6,651,1,0,0,0,6227.312
733,7,3414,1,0,0,0,16659.514
489,3,742,1,1,0,0,7268.234
748,7,0,0,0,0,0,0.0
178,3,746,1,0,0,0,6224.6606
1025,5,813,1,0,0,0,6961.408
549,4,0,0,0,a,1,0.0
455,3,438,1,0,0,1,4337.0645
133,3,799,1,1,0,0,7963.056
43,6,467,1,0,0,0,4666.8096
421,4,835,1,0,0,1,6613.5205
1074,7,0,0,0,0,0,0.0
852,1,580,1,0,0,0,4981.4897
1012,3,469,1,1,0,0,5184.211
571,4,562,1,1,0,0,6397.674
657,7,0,0,0,0,0,0.0
282,3,604,1,0,0,1,5415.9604
54,2,474,1,0,0,0,4750.0376
193,7,0,0,0,0,0,0.0
516,4,682,1,1,0,0,6903.233
1103,2,314,1,0,0,0,3520.6565
174,3,448,1,1,0,0,5203.3423
1012,7,0,0,0,0,0,0.0
1101,7,0,0,0,0,0,0.0
596,2,706,1,1,0,0,7369.413
782,7,0,0,0,0,0,0.0
593,3,1071,1,0,0,0,8120.86
522,2,495,1,0,0,0,4964.1675
412,5,759,1,0,0,0,6913.877
79,3,609,1,1,0,0,6888.8994
609,7,0,0,0,0,0,0.0
507,7,0,0,0,0,0,0.0
319,2,791,1,1,0,1,8172.509
1110,6,592,1,0,0,0,5994.8467
242,3,290,1,0,0,0,2983.544
935,5,568,1,1,0,0,5947.518
826,7,0,0,0,0,0,0.0
84,6,1212,1,0,0,0,9502.391
170,2,432,1,1,0,0,5261.638
668,4,996,1,0,0,0,7547.386
1101,5,915,1,0,0,0,8408.325
2,7,0,0,0,0,0,0.0
1093,1,898,1,0,0,0,7117.331
972,5,452,1,0,0,0,4152.0166
35,4,553,1,0,0,0,5023.772
1020,7,0,0,0,0,0,0.0
280,7,0,0,0,0,0,0.0
782,5,508,1,1,0,0,5245.73
1013,2,499,1,1,0,0,5691.2803
466,2,727,1,0,0,0,5995.7485
520,3,359,1,0,0,0,3632.4065
495,2,303,1,0,0,0,3093.9463
475,6,1120,1,0,0,0,8875.022
253,6,423,1,0,0,0,4052.666
55,1,577,1,0,0,0,5412.807
961,2,753,1,1,0,0,7435.752
742,7,0,0,0,0,0,0.0
987,2,793,1,0,0,0,6220.4263
960,7,0,0,0,0,0,0.0
247,5,771,1,1,0,0,7426.9375
373,3,287,1,0,0,0,3342.584
1038,6,469,1,0,0,0,4666.113
300,4,795,1,0,0,0,6291.869
433,4,677,1,1,0,0,6720.251
1112,7,0,0,0,0,0,0.0
230,4,1003,1,1,0,0,9215.071
627,4,694,1,1,0,1,7024.6035
260,5,889,1,0,0,0,7432.187
354,7,0,0,0,0,0,0.0
522,6,673,1,0,0,0,6596.6646
531,7,0,0,0,0,0,0.0
49,4,480,1,1,0,0,6408.8833
69,7,0,0,0,0,0,0.0
995,5,844,1,1,0,1,8537.088
907,6,987,1,0,0,0,8361.339
641,1,0,0,0,b,1,0.0
127,6,624,1,0,0,0,5981.5254
102,5,1057,1,1,0,0,9401.171
756,6,2844,1,0,0,0,16354.816
64,1,652,1,0,0,0,5971.993
544,7,0,0,0,0,0,0.0
87,4,728,1,1,0,0,7111.239
361,7,0,0,0,0,0,0.0
376,2,818,1,0,0,0,6802.0317
766,7,0,0,0,0,0,0.0
755,2,539,1,0,0,0,4993.1606
208,2,342,1,0,0,1,3417.9536
319,2,770,1,1,0,0,7937.63
728,1,405,1,0,0,0,4147.301
6,1,930,1,1,0,0,9918.737
347,1,0,0,1,a,0,0.0
355,2,1151,1,1,0,0,10277.101
684,7,0,0,0,0,0,0.0
993,7,0,0,0,0,0,0.0
325,4,937,1,1,0,0,8468.554
312,5,505,1,0,0,1,4879.652
398,7,0,0,0,0,0,0.0
841,7,0,0,0,0,0,0.0
322,5,530,1,1,0,0,5717.562
966,7,0,0,0,0,0,0.0
341,3,840,1,1,0,0,8068.524
482,6,886,1,0,0,0,7617.3228
887,6,452,1,0,0,0,4352.3115
179,1,1419,1,1,0,0,13881.95
446,5,812,1,1,0,0,7823.7466
1033,1,0,0,0,b,1,0.0
884,5,469,1,0,0,0,4563.451
316,4,878,1,1,0,0,8297.42
1029,1,908,1,1,0,1,9560.746
784,1,1120,1,1,0,0,11482.391
401,6,338,1,0,0,0,3209.6006
272,1,821,1,1,0,0,8849.366
607,4,345,1,0,0,0,3522.367
994,5,437,1,0,0,1,4310.8696
454,3,849,1,1,0,0,8192.782
548,4,372,1,1,0,0,4772.5605
354,4,592,1,0,0,0,5372.741
1040,6,650,1,0,0,0,6152.392
478,6,464,1,0,0,0,4530.753
365,4,601,1,1,0,0,6270.4136
157,4,893,1,0,0,0,7370.907
496,4,1182,1,1,0,1,10115.455
917,7,0,0,0,0,0,0.0
942,2,254,1,0,0,0,2472.926
928,4,515,1,0,0,0,4613.0464
21,6,551,1,0,0,0,5338.7407
763,4,575,1,1,0,0,5911.752
621,3,801,1,1,0,0,7940.138
119,5,592,1,1,0,1,6109.815
341,2,673,1,0,0,0,5772.5117
947,4,1148,1,1,0,0,8832.552
521,7,0,0,0,0,0,0.0
395,5,593,1,1,0,0,6304.427
1002,1,1003,1,1,0,0,9916.696
381,6,496,1,0,0,0,5112.425
126,6,436,1,0,0,0,4253.704
749,5,713,1,1,0,1,7311.1777
972,7,0,0,0,0,0,0.0
1057,3,549,1,1,0,0,5869.0225
435,1,603,1,1,0,0,6893.1157
391,6,447,1,0,0,0,4439.4272
474,2,847,1,1,0,0,8505.713
894,7,0,0,0,0,0,0.0
676,1,1628,1,0,0,0,10802.736
531,1,694,1,1,0,0,7715.102
988,7,0,0,0,0,0,0.0
856,4,1032,1,1,0,0,9099.82
290,4,702,1,1,0,0,7010.199
257,6,382,1,0,0,0,3634.0603
967,3,727,1,0,0,0,5579.0537
189,4,893,1,1,0,0,8353.963
460,3,407,1,1,0,0,4772.866
866,7,0,0,0,0,0,0.0
669,1,430,1,1,0,1,5250.6436
411,3,622,1,1,0,0,6837.5264
908,5,440,1,1,0,0,4947.602
59,1,810,1,1,0,0,9745.944
1098,1,1016,1,1,0,0,10019.691
370,1,560,1,0,0,0,5437.364
945,4,536,1,0,0,0,4319.48
1008,5,475,1,1,0,0,5015.737
310,2,688,1,0,0,0,5982.8774
700,2,550,1,0,0,0,5127.619
252,2,1045,1,1,0,0,10532.464
791,1,0,0,0,a,0,0.0
1000,4,642,1,1,0,0,6788.205
1036,5,493,1,1,0,0,5370.4336
714,2,0,0,0,a,1,0.0
907,1,803,1,1,0,0,8982.745
256,2,1186,1,1,0,0,10850.893
937,6,566,1,0,0,0,5614.2637
579,7,0,0,0,0,0,0.0
743,6,215,1,0,0,0,2117.5735
101,4,721,1,1,0,0,7208.7397
659,2,874,1,0,0,0,6935.1104
1070,7,0,0,0,0,0,0.0
570,5,596,1,0,0,0,6082.0312
398,5,564,1,0,0,0,5352.2275
15,7,0,0,0,0,0,0.0
4,4,1091,1,0,0,0,7674.9414
872,4,928,1,0,0,0,7197.5044
8,1,729,1,0,0,1,6148.2524
1018,7,0,0,0,0,0,0.0
275,4,724,1,0,0,1,6188.899
846,5,927,1,0,0,0,7925.275
223,3,768,1,1,0,1,7526.6206
684,5,676,1,0,0,0,6244.1284
13,2,399,1,1,0,1,4989.5654
862,5,1096,1,0,0,0,8719.706
714,6,346,1,0,0,0,3514.1912
191,1,855,1,1,0,0,9368.306
628,6,502,1,0,0,0,5000.879
791,4,890,1,1,0,1,8802.465
910,7,0,0,0,0,0,0.0
234,4,979,1,1,0,0,9195.816
770,7,0,0,0,0,0,0.0
307,4,315,1,0,0,0,3253.741
225,3,521,1,1,0,0,5980.227
637,2,694,1,1,0,0,7360.0166
20,1,1005,1,0,0,0,7847.913
866,5,507,1,0,0,0,4976.1084
1069,6,380,1,0,0,0,3708.6885
607,3,509,1,1,0,0,5745.587
182,7,0,0,0,0,1,0.0
454,6,288,1,0,0,0,2662.9119
1022,1,1003,1,1,0,1,10350.308
54,5,750,1,0,0,0,7166.1924
700,3,0,0,1,a,0,0.0
761,6,835,1,0,0,0,7358.487
366,3,574,1,1,0,0,6596.4517
980,3,560,1,1,0,0,6161.9316
984,4,647,1,1,0,1,6351.657
808,6,377,1,0,0,0,3736.4502
101,3,903,1,1,0,0,8561.238
771,2,764,1,0,0,1,6465.566
921,1,1397,1,0,0,1,11393.958
4,2,1243,1,0,0,0,8483.153
166,5,702,1,1,0,0,7116.918
458,2,483,1,0,0,0,4516.8193
6,2,614,1,1,0,1,6402.007
126,3,569,1,1,0,1,6205.482
730,7,0,0,0,0,0,0.0
398,1,877,1,1,0,0,9583.616
956,3,496,1,1,0,0,5279.7734
947,1,1122,1,1,0,1,10269.14
16,1,1070,1,1,0,0,10693.572
131,2,502,1,1,0,1,5867.378
616,1,769,1,0,0,0,6295.8047
791,6,733,1,0,0,0,7027.0703
163,3,866,1,1,0,0,8270.576
701,7,0,0,0,0,0,0.0
823,6,449,1,0,0,0,4363.417
136,1,281,1,0,0,0,3025.0532
687,6,746,1,0,0,0,6985.757
914,6,874,1,0,0,0,7581.4
819,6,406,1,0,0,0,3989.1587
707,5,992,1,1,0,0,9192.823
868,6,668,1,0,0,0,6559.699
710,4,415,1,1,0,0,4978.282
905,6,889,1,0,0,0,8171.749
786,4,477,1,0,0,0,4313.721
332,3,583,1,0,0,0,5109.3604
254,6,339,1,0,0,0,3209.6753
1102,3,0,0,0,a,1,0.0
820,6,1129,1,0,0,0,10088.482
542,2,542,1,0,0,0,5196.8384
771,6,598,1,0,0,0,5696.011
326,7,0,0,0,0,0,0.0
124,6,314,1,0,0,0,2849.3801
222,5,551,1,0,0,1,5173.0
770,4,710,1,0,0,0,6008.408
982,1,1173,1,1,0,0,11221.265
446,3,606,1,0,0,0,5175.2266
584,1,673,1,1,0,0,7565.0117
390,5,1207,1,1,0,0,10929.733
89,4,592,1,0,0,0,5197.9663
797,7,0,0,0,0,0,0.0
591,5,542,1,0,0,0,5194.6875
1061,4,630,1,1,0,0,6297.147
144,2,599,1,0,0,0,5323.243
1043,6,1526,1,0,0,0,10922.863
1035,7,0,0,0,0,0,0.0
724,6,554,1,0,0,0,5635.975
56,3,400,1,0,0,0,4182.5107
473,6,331,1,0,0,0,3073.7676
547,2,425,1,1,0,0,5642.009
725,2,538,1,0,0,0,5094.685
920,4,581,1,1,0,0,5941.059
10,7,0,0,0,0,0,0.0
819,3,538,1,0,0,0,4822.3833
984,5,578,1,0,0,1,5312.061
976,5,1150,1,1,0,0,9848.399
933,5,871,1,1,0,0,7843.265
416,5,0,0,1,b,0,0.0
818,7,0,0,0,0,0,0.0
328,1,666,1,1,0,0,7553.278
32,3,442,1,0,0,1,4239.615
895,4,850,1,1,0,0,7966.567
1037,6,861,1,0,0,0,7492.276
571,4,813,1,1,0,0,8380.91
551,6,1121,1,0,0,0,8165.2236
463,5,958,1,0,0,0,7873.5586
944,5,1044,1,0,0,0,7630.197
423,2,1788,1,1,0,0,13780.457
908,3,420,1,1,0,0,4895.7544
637,4,746,1,1,0,0,7417.239
1086,4,952,1,1,0,0,8961.648
342,1,727,1,0,0,0,6088.387
597,3,730,1,1,0,1,7342.937
457,1,0,0,1,a,0,0.0
693,6,429,1,0,0,1,4315.2134
1063,3,550,1,1,0,0,5854.6357
775,3,506,1,0,0,0,4452.774
18,6,491,1,0,0,0,4780.94
865,7,0,0,0,0,0,0.0
279,3,769,1,1,0,1,7690.7573
597,3,672,1,1,0,0,6845.408
886,3,561,1,0,0,0,4951.778
1096,3,584,1,1,0,0,5893.0767
962,2,1182,1,1,0,1,10400.0625
287,1,819,1,0,0,0,6485.985
854,1,557,1,0,0,1,4887.6807
1052,7,0,0,0,0,0,0.0
776,1,671,1,1,0,1,7547.619
745,7,0,0,0,0,0,0.0
18,3,775,1,1,0,0,7783.341
594,7,0,0,0,0,0,0.0
289,6,560,1,0,0,0,5446.7046
54,4,645,1,0,0,0,5956.424
280,4,581,1,1,0,0,6112.168
574,1,0,0,0,b,1,0.0
196,2,565,1,0,0,1,5257.9946
592,2,625,1,1,0,0,6728.2383
685,3,805,1,1,0,0,8018.99
328,7,0,0,0,0,0,0.0
16,7,0,0,0,0,0,0.0
969,6,496,1,0,0,0,4487.562
859,3,759,1,0,0,0,6175.6157
278,1,967,1,1,0,1,10387.192
707,7,0,0,0,0,0,0.0
1074,1,0,0,0,a,0,0.0
96,7,0,0,0,0,0,0.0
575,2,609,1,1,0,0,6480.423
281,4,858,1,1,0,1,8212.982
924,6,274,1,0,0,0,2483.0596
1058,6,573,1,0,0,0,5435.5557
816,5,647,1,0,0,0,5914.522
602,6,468,1,0,0,0,4640.596
875,7,0,0,0,0,0,0.0
367,5,572,1,1,0,0,6564.8193
411,4,646,1,0,0,1,5992.548
511,4,0,0,0,a,0,0.0
904,3,556,1,1,0,0,5976.4927
690,6,686,1,0,0,0,6581.5103
193,5,603,1,0,0,1,5652.327
105,5,448,1,1,0,1,4953.157
119,4,603,1,1,0,0,6212.2544
895,3,850,1,1,0,0,8085.1387
859,2,851,1,1,0,1,8352.592
203,6,748,1,0,0,0,6829.086
533,3,885,1,1,0,0,8865.225
751,4,538,1,0,0,0,4901.4443
1039,7,0,0,0,0,0,0.0
143,7,0,0,0,0,0,0.0
358,1,1440,1,1,0,0,13400.26
197,5,998,1,0,0,0,8055.3916
427,3,881,1,1,0,0,8293.991
874,6,516,1,0,0,0,4961.2153
776,4,527,1,1,0,0,5450.285
110,2,652,1,1,0,0,7034.0977
151,6,544,1,0,0,0,5402.8867
216,7,0,0,0,0,0,0.0
428,5,554,1,1,0,0,5836.788
347,4,416,1,1,0,0,4945.819
668,7,0,0,0,0,0,0.0
514,6,510,1,0,0,0,5053.167
369,5,566,1,1,0,0,6564.8193
564,5,528,1,1,0,1,5286.4155
542,6,429,1,0,0,0,4472.272
172,3,780,1,1,0,1,7796.1045
888,4,0,0,0,a,0,0.0
1077,3,495,1,0,0,1,4569.97
292,7,0,0,0,0,0,0.0
218,5,729,1,1,0,0,7144.3105
519,7,0,0,0,0,0,0.0
647,6,487,1,0,0,0,4642.9155
1057,3,496,1,0,0,0,4549.78
300,6,667,1,0,0,0,6297.2134
435,6,258,1,0,0,0,2423.6577
919,2,1043,1,1,0,0,9535.939
807,4,753,1,0,0,0,6832.5073
306,5,424,1,0,0,0,4176.172
704,7,0,0,0,0,0,0.0
1031,3,351,1,0,0,0,3440.4397
419,6,699,1,0,0,0,6369.563
1102,7,0,0,0,0,0,0.0
167,5,1338,1,0,0,0,10048.318
668,2,1287,1,1,0,0,11035.843
951,5,642,1,0,0,0,6090.191
451,4,389,1,0,0,0,3803.7922
989,1,636,1,0,0,0,5385.8115
304,3,967,1,0,0,0,7352.171
24,4,740,1,0,0,1,6549.828
786,7,0,0,0,0,0,0.0
377,6,1174,1,0,0,0,9334.709
229,3,683,1,0,0,0,6229.243
402,7,0,0,0,0,0,0.0
421,6,1361,1,0,0,0,10148.329
897,2,340,1,1,0,0,3940.1306
267,2,1012,1,1,0,0,9108.023
334,3,581,1,1,0,0,6141.418
802,4,566,1,1,0,0,6450.51
239,6,512,1,0,0,0,4991.672
743,7,0,0,0,0,0,0.0
857,3,776,1,0,0,0,6303.093
128,4,589,1,1,0,1,6217.062
938,7,0,0,0,0,0,0.0
1097,6,2014,1,0,0,0,8472.727
465,5,672,1,1,0,0,6630.295
328,7,0,0,0,0,0,0.0
660,3,435,1,0,0,0,4067.5354
839,4,643,1,0,0,0,5334.1055
631,3,590,1,0,0,0,5332.177
929,6,632,1,0,0,0,5887.7793
922,5,698,1,0,0,0,6213.804
541,6,830,1,0,0,0,7406.7993
993,3,583,1,0,0,1,5189.835
790,2,689,1,1,0,0,7420.2676
535,7,0,0,0,0,0,0.0
671,4,599,1,0,0,0,5285.6577
597,1,855,1,1,0,0,9397.795
134,7,0,0,0,0,0,0.0
419,1,1062,1,1,0,0,10643.158
613,3,924,1,0,0,0,7279.6123
48,6,339,1,0,0,0,3224.123
1079,5,611,1,0,0,0,5615.995
882,1,1028,1,1,0,0,10472.086
980,3,487,1,1,0,0,5530.274
895,7,0,0,0,0,0,0.0
543,6,155,1,0,0,0,1689.841
1038,4,565,1,1,0,0,6022.227
129,3,1387,1,1,0,1,11730.368
629,4,488,1,0,0,0,4639.676
261,7,0,0,0,0,0,0.0
464,2,1257,1,0,0,0,9084.401
19,2,401,1,0,0,1,3819.697
887,2,662,1,1,0,0,6898.843
507,7,0,0,0,0,0,0.0
753,3,660,1,0,0,0,5880.3477
556,5,791,1,0,0,0,6653.743
814,4,662,1,0,0,0,5732.4243
846,1,809,1,0,0,0,6255.8994
947,3,1355,1,1,0,0,9759.948
214,2,674,1,1,0,0,7581.1636
932,3,712,1,0,0,1,5999.92
548,4,0,0,0,a,0,0.0
360,2,896,1,1,0,0,8766.243
1101,5,1043,1,1,0,0,10715.844
400,1,1135,1,0,0,0,8682.197
481,1,428,1,0,0,0,4135.5894
721,7,0,0,0,0,0,0.0
22,7,0,0,0,0,0,0.0
971,5,957,1,1,0,0,8472.248
472,4,574,1,0,0,0,5082.913
91,7,0,0,0,0,0,0.0
1062,5,664,1,1,0,0,6534.168
303,2,1308,1,1,0,1,11485.006
1015,4,436,1,0,0,0,4137.3203
980,5,532,1,1,0,0,5829.5205
814,4,690,1,1,0,0,6924.7036
1073,2,882,1,0,0,0,6818.5054
465,1,512,1,0,0,0,4721.718
556,2,1000,1,1,0,0,9133.572
844,3,517,1,1,0,0,5547.947
987,7,0,0,0,0,0,0.0
178,5,963,1,0,0,0,7887.7734
774,6,571,1,0,0,0,5430.8364
829,5,791,1,1,0,0,7629.9297
897,2,267,1,0,0,0,2610.49
683,2,789,1,0,0,0,6131.4863
543,3,223,1,0,0,0,2296.9082
950,7,0,0,0,0,0,0.0
209,7,0,0,0,0,0,0.0
929,7,0,0,0,0,0,0.0
177,2,494,1,0,0,0,4615.861
579,5,936,1,1,0,0,8419.608
463,4,1015,1,0,0,1,7832.035
603,6,949,1,0,0,0,8104.9478
735,1,834,1,1,0,0,9543.8125
136,5,315,1,0,0,0,3385.4934
31,6,556,1,0,0,0,5457.1196
124,2,566,1,1,0,1,6291.394
593,3,882,1,0,0,0,6961.0527
48,3,522,1,1,0,0,5494.7773
748,7,0,0,0,0,0,0.0
308,6,753,1,0,0,0,7000.3228
554,3,448,1,1,0,0,5078.8716
192,2,373,1,0,0,0,3747.0798
1055,4,0,0,0,a,0,0.0
829,4,569,1,0,0,0,4916.924
113,4,598,1,1,0,0,6212.2544
583,6,271,1,0,0,0,2375.5344
387,4,1050,1,0,0,0,8331.755
814,3,758,1,1,0,0,7755.383
555,1,506,1,1,0,1,6035.649
553,5,615,1,1,0,0,6170.972
494,6,839,1,0,0,0,7303.412
354,7,0,0,0,0,0,0.0
748,3,372,1,0,0,0,3792.5542
454,1,628,1,0,0,0,5348.603
125,2,1650,1,1,0,0,13973.717
196,3,618,1,0,0,1,5574.6606
989,1,791,1,1,0,0,8574.682
133,1,991,1,1,0,0,10400.585
362,3,0,0,1,a,0,0.0
550,1,629,1,1,0,1,7135.432
374,4,853,1,1,0,1,8560.137
747,2,822,1,1,0,0,8633.943
397,1,984,1,1,0,0,10548.497
834,4,685,1,0,0,0,5692.3823
306,7,0,0,0,0,0,0.0
442,7,0,0,0,0,0,0.0
526,5,1456,1,1,0,0,12417.907
374,3,848,1,0,0,1,6957.4
779,2,406,1,0,0,1,3817.9983
864,3,626,1,1,0,0,6326.2056
483,7,0,0,0,0,0,0.0
4,3,1406,1,1,0,0,10923.403
13,1,220,1,0,0,0,2228.2756
364,5,0,0,0,a,0,0.0
870,2,891,1,1,0,0,8622.536
438,6,497,1,0,0,0,4819.974
493,6,932,1,0,0,0,7944.933
581,1,802,1,1,0,1,8935.514
1026,6,947,1,0,0,0,7918.0024
157,2,1719,1,0,0,1,13760.47
975,2,877,1,1,0,1,8524.764
652,2,766,1,1,0,0,7948.199
104,2,1292,1,1,0,0,11221.363
251,2,2806,1,0,0,0,18952.053
826,2,718,1,0,0,0,6040.053
745,5,711,1,1,0,0,7400.718
198,7,0,0,0,0,0,0.0
398,3,582,1,1,0,0,6323.195
135,1,645,1,1,0,1,7462.2324
1112,5,767,1,0,0,0,7294.6465
165,7,0,0,0,0,0,0.0
643,7,0,0,0,0,0,0.0
179,3,805,1,0,0,0,6453.604
354,7,0,0,0,0,0,0.0
1106,5,485,1,0,0,1,4576.456
1039,3,1048,1,0,0,0,8054.131
530,5,409,1,0,0,0,4038.8772
777,6,341,1,0,0,0,3051.4739
907,4,938,1,0,0,1,7505.15
589,2,517,1,1,0,0,6043.8477
748,1,665,1,1,0,1,7998.8193
263,3,292,1,0,0,1,2981.848
787,4,1250,1,0,0,0,10183.496
392,6,453,1,0,0,0,4439.4272
999,5,855,1,1,0,0,8907.734
475,2,1008,1,1,0,0,9242.978
1028,3,469,1,0,0,1,4359.751
133,2,839,1,1,0,1,8565.364
897,4,379,1,0,0,1,3618.6306
708,1,346,1,0,0,1,3550.3655
804,3,493,1,1,0,0,5673.888
1080,6,756,1,0,0,0,6913.1465
708,3,367,1,0,0,0,3721.8706
1025,2,978,1,1,0,0,9066.569
926,1,518,1,0,0,1,4772.6357
218,1,0,0,1,a,0,0.0
187,1,824,1,0,0,0,6563.3955
120,1,616,1,0,0,0,5474.796
168,5,627,1,0,0,1,5821.4463
671,2,674,1,1,0,0,7123.1753
1056,2,275,1,1,0,0,3174.4705
87,3,834,1,1,0,0,7966.1396
689,5,721,1,0,0,0,6581.138
245,2,1139,1,1,0,0,10187.938
69,7,0,0,0,0,0,0.0
162,4,507,1,0,0,0,4801.7593
383,6,2391,1,0,0,0,16608.557
1083,5,310,1,1,0,0,4285.704
199,7,0,0,0,0,0,0.0
657,1,907,1,1,0,0,9740.615
975,5,745,1,1,0,0,7321.6694
397,1,640,1,0,0,0,5827.6196
812,1,878,1,0,0,0,6870.927
128,5,661,1,1,0,0,6748.744
439,2,1048,1,1,0,0,9617.329
164,2,724,1,1,0,0,7604.5317
442,7,0,0,0,0,0,0.0
615,2,1045,1,0,0,0,8047.5405
492,5,1159,1,0,0,0,8788.017
282,3,677,1,1,0,0,6916.68
646,3,643,1,0,0,0,5625.237
852,2,702,1,1,0,0,7199.9175
496,2,945,1,1,0,0,9003.599
647,3,627,1,0,0,1,5511.959
639,3,600,1,1,0,1,6424.9834
915,7,0,0,0,0,0,0.0
71,1,538,1,1,0,0,6433.6807
406,4,462,1,1,0,0,5281.0586
872,7,0,0,0,0,0,0.0
80,1,822,1,1,0,0,9764.897
254,2,215,1,0,0,0,2170.8525
232,6,281,1,0,0,0,2715.9001
939,2,578,1,1,0,0,6498.895
749,6,348,1,0,0,0,3435.0874
383,6,2095,1,0,0,0,16016.161
823,7,0,0,0,0,0,0.0
207,1,1248,1,0,0,0,9526.928
495,7,0,0,0,0,0,0.0
58,3,448,1,1,0,0,5417.931
600,1,812,1,1,0,0,9125.963
390,2,1011,1,0,0,0,8005.586
9,4,593,1,1,0,0,5873.4336
774,4,673,1,0,0,0,5747.191
653,5,609,1,1,0,0,6270.1636
530,1,506,1,1,0,0,6095.8154
377,7,0,0,0,0,0,0.0
659,4,685,1,1,0,0,6863.756
733,3,3825,1,0,0,0,15691.984
822,7,0,0,0,0,0,0.0
302,4,231,1,0,0,0,2129.7825
818,6,506,1,0,0,0,4926.645
1093,2,803,1,1,0,1,8120.2544
335,1,2452,1,0,0,0,14881.508
643,5,0,0,1,b,1,0.0
119,4,0,0,0,a,0,0.0
170,3,524,1,0,0,0,4869.9194
997,5,427,1,0,0,1,4191.3096
1049,6,515,1,0,0,0,4913.424
784,7,0,0,0,0,0,0.0
32,4,600,1,1,0,0,6353.0293
632,1,929,1,1,0,0,10002.885
46,1,822,1,1,0,0,8934.057
146,3,688,1,1,0,0,7131.281
349,4,872,1,1,0,0,8405.193
205,7,0,0,0,0,0,0.0
721,2,729,1,1,0,0,7817.5796
714,4,296,1,0,0,0,3158.0032
594,1,416,1,0,0,0,4057.775
926,3,485,1,1,0,0,5367.463
169,3,630,1,1,0,0,6579.301
184,2,524,1,0,0,0,4885.7334
653,4,540,1,1,0,0,5815.5547
214,5,839,1,1,0,0,8476.467
521,2,435,1,1,0,0,5296.519
566,6,385,1,0,0,0,3477.843
765,5,752,1,1,0,0,7422.8916
924,5,477,1,1,0,0,5086.98
1109,4,442,1,1,0,0,5036.485
986,6,619,1,0,0,0,5839.4404
463,6,678,1,0,0,0,6342.4604
304,4,1049,1,0,0,0,7881.7637
77,1,598,1,0,0,0,5319.0034
982,7,0,0,0,0,0,0.0
1087,6,595,1,0,0,0,5676.0566
740,5,743,1,1,0,0,7465.804
370,7,0,0,0,0,0,0.0
771,3,658,1,0,0,0,5648.7334
113,6,854,1,0,0,0,7536.6753
781,1,565,1,0,0,1,5092.919
93,6,303,1,0,0,0,2837.7334
600,2,560,1,0,0,0,5064.7524
147,1,1048,1,1,0,1,11089.924
321,4,471,1,0,0,0,4447.4165
542,3,467,1,1,0,0,5600.589
318,2,712,1,1,0,0,7598.647
91,2,678,1,1,0,0,7114.561
440,5,662,1,0,0,0,5889.2305
772,5,572,1,0,0,1,5271.9453
848,7,0,0,0,0,0,0.0
327,1,1206,1,1,0,0,11684.263
870,1,1029,1,1,0,1,10600.235
392,6,478,1,0,0,0,4743.946
447,1,708,1,1,0,1,7703.0483
407,5,355,1,0,0,0,3605.863
671,7,0,0,0,0,0,0.0
583,2,389,1,0,0,1,3740.7708
748,7,0,0,0,0,0,0.0
401,3,689,1,1,0,0,7338.5923
789,3,455,1,0,0,0,4123.9946
649,2,482,1,1,0,0,5488.8994
418,5,640,1,0,0,0,5780.943
315,5,488,1,1,0,0,5301.728
886,4,594,1,1,0,0,6014.444
504,3,1005,1,1,0,0,8916.549
347,2,261,1,0,0,1,3001.924
1022,6,714,1,0,0,0,6536.8105
636,1,527,1,0,0,1,4952.309
522,1,611,1,0,0,0,5683.109
551,7,0,0,0,0,0,0.0
85,1,1044,1,1,0,0,10559.63
937,4,449,1,0,0,0,4337.844
156,5,764,1,1,0,1,7944.294
305,4,453,1,0,0,0,4273.0664
950,5,509,1,0,0,0,4969.047
889,1,408,1,0,0,0,3945.7666
996,5,839,1,1,0,0,8528.025
967,1,1115,1,1,0,1,11180.297
953,4,665,1,1,0,0,6879.742
785,3,463,1,0,0,0,4195.324
532,1,1364,1,1,0,0,13501.655
176,5,654,1,1,0,0,6686.9927
924,7,0,0,0,0,0,0.0
530,3,855,1,0,0,0,7300.0503
1039,5,871,1,1,0,1,8137.3354
324,1,795,1,0,0,0,6316.6367
224,6,454,1,0,0,0,4644.486
56,3,484,1,1,0,0,5767.3086
964,2,1352,1,1,0,0,12030.241
1023,5,517,1,0,0,1,4835.466
92,4,475,1,0,0,0,4536.319
1033,3,1433,1,1,0,0,12989.568
304,1,1318,1,1,0,1,12660.123
858,4,479,1,1,0,1,5064.8623
409,6,550,1,0,0,0,5541.717
908,6,203,1,0,0,0,1514.1122
651,1,909,1,0,0,0,7064.2554
887,7,0,0,0,0,0,0.0
409,3,416,1,0,0,1,4128.131
607,2,530,1,1,0,0,6121.2065
1044,1,1030,1,1,0,0,10154.269
166,6,812,1,0,0,0,7286.685
58,3,614,1,1,0,1,6765.3677
742,3,762,1,0,0,0,6388.283
643,5,1814,1,1,0,0,13578.492
489,4,699,1,0,0,0,5799.3096
264,7,0,0,0,0,0,0.0
146,7,0,0,0,0,0,0.0
973,5,888,1,1,0,0,7948.3623
1009,3,517,1,1,0,1,5504.958
561,3,884,1,1,0,0,7784.1724
727,4,472,1,1,0,0,5295.263
